Kusunda,1.9085,1.5357,24.4111,9.4399,0.4986,24.5888,19.0122,4.3229,10.3012,2.9444,1.0369
Kuy_Suay,1.069,0.398666667,3.487444444,41.54477778,46.756,3.590777778,1.708333333,0.235777778,0.341,0.696111111,0.172222222
Kyrgyz_China,0.320153846,17.70623077,12.63269231,0.203307692,0.076,8.938076923,11.30176923,6.709846154,23.47853846,15.08638462,3.547
Kyrgyz_Kyrgyzstan,0.265307692,17.964,10.92523077,0.600076923,0.069384615,8.851153846,10.06053846,7.055769231,24.58323077,15.23984615,4.385076923
Kyrgyz_Tajikistan,0.5815,18.9885,13.94725,0.5385,0.274,9.97025,9.16025,5.65525,22.489,15.1905,3.20525
Lahu_Yunnan,0.340789474,0.111105263,0.182473684,17.69726316,38.58878947,19.45057895,17.63921053,1.374157895,2.905052632,1.518157895,0.192421053
Lao,0.648111111,0.453777778,0.658444444,24.69033333,55.64411111,3.497333333,13.08877778,0.155555556,0.531333333,0.597222222,0.034666667
Lawa,0.862666667,0.116444444,0.986,25.88211111,30.65633333,20.46811111,12.377,0.202777778,5.636,2.544444444,0.268222222
Lemande,94.2025,1.6275,1.4545,0.975,0.037,0.2115,0.0205,0.002,0.219,0.001,1.2505
Lezgin,1.309,57.359,34.907,0.001,0.0905,0.001,0.001,0.001,0.474,1.3195,4.5365
Li,0.115,0.134,0.001,10.6575,62.02175,0.11625,25.514,1.38725,0.001,0.05075,0.001
Luhya,91.707,3.043,1.97,0.056,0.1795,0.534,0.001,0.102,0.419,0.785,1.203
Luo,90.962,2.8715,3.2825,0.537,0.0805,0.7665,0.001,0.1855,0.001,0.541,0.771
Madiga,2.9885,2.219,64.0825,20.7435,0.001,3.902,0.001,1.8145,2.2025,1.199,0.8455
Magar,0.947333333,0.889,14.385,4.425166667,0.021166667,31.69366667,25.929,5.239,10.95133333,3.912166667,1.6075
Makrani,5.8514,33.87155,53.4684,2.77815,0.0124,0.1978,0.001,0.001,1.63815,0.36625,1.81375
Mala,3.205333333,1.131,64.52733333,20.938,0.001,3.586333333,0.001,2.485,2.149333333,1.466,0.51
Malay,0.001,0.050285714,0.570642857,85.81157143,2.360142857,0.9775,7.196714286,0.645428571,1.354857143,0.711357143,0.320571429
Malay,0.284882353,0.699529412,5.957235294,65.97694118,8.118470588,1.540411765,14.90829412,0.832352941,0.455823529,0.962352941,0.264
Malay,0.867068966,0.592137931,3.928172414,43.73148276,34.309,3.181224138,10.3685,1.333155172,0.463086207,0.82487931,0.401137931
Mandenka,92.32490909,3.412090909,1.284363636,0.626909091,0.210363636,0.316681818,0.149681818,0.205909091,0.025636364,0.191954545,1.251409091
Maniq,4.361666667,0.433666667,19.01866667,45.99422222,12.54555556,7.051111111,0.330444444,6.771666667,0.457666667,1.830666667,1.204888889
Mansi,0.001,30.458,11.894,0.001,0.001,1.5955,0.7265,0.857,19.2375,24.595,10.634
Maonan,0.0443125,0.0071875,0.001,9.413625,60.802625,2.79225,25.47025,0.9439375,0.1880625,0.2709375,0.0656875
Mari,0.16075,49.616,13.6095,0.2165,0.001,0.07175,0.001,0.86975,13.90275,14.065,7.48575
Masai,71.053,16.195,7.616,1.5425,0.295,1.0035,0.459,0.001,0.001,0.628,1.2055
Mayan,0.545944444,0.336,0.199444444,0.317388889,0.039888889,1.775055556,2.139888889,3.508111111,5.756444444,4.081555556,81.3
Mbuti,91.55030769,1.989384615,2.438076923,1.157230769,0.199615385,0.385153846,0.035230769,0.772692308,0.255923077,0.261692308,0.954538462
Mende,94.254,2.6985,0.773,0.5135,0.1595,0.224,0.001,0.1325,0.001,0.3175,0.925
Miao_Congjiang,0.131111111,0.053555556,0.001,8.288111111,48.17455556,10.08922222,30.12644444,1.163666667,0.692555556,1.248222222,0.031666667
Miao_Hunan,0.001,0.0036,0.0483,2.377,36.2974,20.3184,34.4923,0.9251,4.6292,0.7863,0.1215
Miao_Leishan,0.179428571,0.051244898,0.019285714,6.910836735,47.16669388,9.337081633,32.0644898,1.524959184,1.700571429,0.953408163,0.091938776
Miao_Songtao,0.15,0.073571429,0.046190476,3.967904762,33.93938095,15.74533333,37.32785714,2.423857143,5.069761905,1.066238095,0.189666667
Miao_Xijiang,0.274777778,0.004888889,0.001,6.588888889,47.14855556,8.893222222,33.57955556,0.938222222,1.218666667,1.218444444,0.133777778
Micronesian,3.015571429,0.366285714,6.890142857,40.92785714,17.86414286,0.705571429,18.68742857,8.926285714,1.273,0.977142857,0.366285714
Mixe,0.004583333,0.0055,0.001,0.001,0.051666667,1.0375,3.201583333,3.0375,7.068333333,3.32,82.27133333
Mixtec,0.368,0.001,0.056,0.001,0.001,2.94,3.974,2.337,5.949,4.285,80.088
Mlabri,1.0977,0.0537,0.099,44.0306,43.5279,9.318,0.001,0.0329,0.987,0.8496,0.0024
Mon,0.8798,0.942,9.689,18.6415,35.5632,11.7978,13.8111,2.7667,3.9093,1.6773,0.3222
Mongol,0.423204545,7.150295455,5.373272727,0.212136364,0.105659091,11.08227273,14.82509091,10.2555,28.05413636,19.38263636,3.135613636
Mongola_Bargut,0.001,2.339,4.968,0.399,0.001,8.13,0.001,0.6475,60.241,21.683,1.59
Mongola_Barin,0.519,4.705,0.67,0.001,0.001,17.438,25.55,17.037,20.896,10.942,2.242
Mongola_Chahar,0.4015,7.485,3.7195,0.001,0.001,11.77,20.17375,10.716,26.30375,17.1595,2.269
Mongola_Horchin,0.348666667,2.133666667,1.464333333,1.764,5.01,15.29933333,35.27433333,10.67766667,17.877,7.665666667,2.486333333
