Basque:HGDP01373,0.001,99.99,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
Basque:HGDP01374,0.001,99.99,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
Basque:HGDP01375,0.001,99.989,0.001,0.001,0.001,0.002,0.001,0.001,0.001,0.001,0.001
Basque:HGDP01376,0.001,99.99,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
Basque:HGDP01377,0.001,99.99,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
Basque:HGDP01378,0.001,99.99,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
Basque:HGDP01379,0.001,99.988,0.001,0.001,0.003,0.001,0.001,0.001,0.001,0.001,0.001
Basque:HGDP01380,0.001,99.99,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
Bedouin:HGDP00607,12.746,61.607,22.865,1.654,0.001,0.001,0.19,0.001,0.001,0.001,0.933
Bedouin:HGDP00608,11.644,64.749,20.634,0.001,0.001,0.001,0.795,0.001,0.902,0.001,1.27
Bedouin:HGDP00609,14.223,59.99,21.978,0.001,0.001,0.001,0.001,0.001,2.028,0.001,1.776
Bedouin:HGDP00610,10.787,64.785,21.723,1.347,0.001,0.707,0.001,0.001,0.001,0.001,0.646
Bedouin:HGDP00611,19.135,56.516,20.282,0.001,0.001,0.352,0.001,0.001,0.735,0.39,2.585
Bedouin:HGDP00612,10.353,62.504,24.529,0.697,0.316,0.001,0.001,0.001,0.53,0.001,1.067
Bedouin:HGDP00613,11.045,58.259,26.684,1.266,0.001,0.001,0.11,0.001,0.001,0.001,2.631
